year,topic,topic_label,count,total_speeches,share
2003,93,93_bulgaria_bulgarian_european_europe,1,133,0.007518796992481203
2003,94,94_australia_australian_pacific_nuclear,1,133,0.007518796992481203
2004,0,0_sustainable_climate_change_climate change,11,114,0.09649122807017543
2004,2,2_africa_african_south_south africa,5,114,0.043859649122807015
2004,4,4_caribbean_bahamas_tobago_trinidad tobago,13,114,0.11403508771929824
2004,5,5_islands_pacific_solomon_solomon islands,2,114,0.017543859649122806
2004,6,6_terrorism_11 september_2001_terrorist,6,114,0.05263157894736842
2004,8,8_independence_operation_africa_special,1,114,0.008771929824561403
2004,9,9_israel_palestinian_israeli_arab,2,114,0.017543859649122806
2004,10,10_ukraine_russia_moldova_ukrainian,3,114,0.02631578947368421
2004,11,11_portugal_process_fiftieth_human,1,114,0.008771929824561403
2004,12,12_viet_viet nam_nam_struggle,1,114,0.008771929824561403
2004,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,1,114,0.008771929824561403
2004,14,14_south_brunei_darussalam_africa,1,114,0.008771929824561403
2004,15,15_bangladesh_south_africa_operation,1,114,0.008771929824561403
2004,16,16_reform_malaysia_human_rights,4,114,0.03508771929824561
2004,17,17_malawi_zambia_africa_african,2,114,0.017543859649122806
2004,18,18_guatemala_american_central_guatemalan,1,114,0.008771929824561403
2004,19,19_indonesia_china_disarmament_israel,1,114,0.008771929824561403
2004,21,21_netherlands_european_rights_human,4,114,0.03508771929824561
2004,23,23_libya_libyan_tunisia_arab,1,114,0.008771929824561403
2004,27,27_seychelles_africa_conference_operation,1,114,0.008771929824561403
2004,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,1,114,0.008771929824561403
2004,30,30_finland_denmark_iceland_rights,1,114,0.008771929824561403
2004,33,33_lebanon_lebanese_israel_arab,1,114,0.008771929824561403
2004,36,36_haiti_haitian_republic haiti_republic,1,114,0.008771929824561403
2004,37,37_romania_romanian_disarmament_relations,1,114,0.008771929824561403
2004,39,39_barbados_caribbean_antigua_barbuda,2,114,0.017543859649122806
2004,41,41_albania_albanian_republic albania_imperialist,1,114,0.008771929824561403
2004,42,42_nepal_bhutan_majesty_developed,1,114,0.008771929824561403
2004,43,43_canada_canadian_canadians_human,1,114,0.008771929824561403
2004,48,48_colombia_drug_colombian_drugs,1,114,0.008771929824561403
2004,50,50_sudan_south sudan_south_sudanese,1,114,0.008771929824561403
2004,52,52_korea_republic korea_korean_korean peninsula,1,114,0.008771929824561403
2004,54,54_iraq_terrorism_baghdad_vieira mello,1,114,0.008771929824561403
2004,56,56_ecuador_human_latin_american,1,114,0.008771929824561403
2004,57,57_gabon_africa_gabonese_african,12,114,0.10526315789473684
2004,59,59_chile_chilean_latin_american,1,114,0.008771929824561403
2004,61,61_dominican_dominican republic_republic_american,1,114,0.008771929824561403
2004,63,63_venezuela_venezuelan_latin_america,1,114,0.008771929824561403
2004,66,66_burundi_republic burundi_national_republic,1,114,0.008771929824561403
2004,67,67_myanmar_burma_nuclear_national,1,114,0.008771929824561403
2004,68,68_sri_lanka_sri lanka_bantu,1,114,0.008771929824561403
2004,69,69_hungary_hungarian_hungarian republic_republic,1,114,0.008771929824561403
2004,73,73_argentina_argentine_argentine republic_malvinas,1,114,0.008771929824561403
2004,74,74_costa_costa rica_rica_human,1,114,0.008771929824561403
2004,75,75_bolivia_bolivian_latin_america,1,114,0.008771929824561403
2004,76,76_iraq_iraqi_iranian_iran,2,114,0.017543859649122806
2004,77,77_vanuatu_palau_pacific_climate,2,114,0.017543859649122806
2004,78,78_malta_mediterranean_european_libya,1,114,0.008771929824561403
2004,82,82_suriname_republic suriname_caribbean_developing,1,114,0.008771929824561403
2004,83,83_azerbaijan_armenia_karabakh_azerbaijani,1,114,0.008771929824561403
2004,84,84_japan_nuclear_japanese_assistance,1,114,0.008771929824561403
2004,87,87_belize_caribbean_guatemala_belizean,1,114,0.008771929824561403
2004,88,88_india_korea_great_soviet,1,114,0.008771929824561403
2004,90,90_cuba_cuban_latin_revolutionary,1,114,0.008771929824561403
2004,92,92_san marino_marino_san_children,1,114,0.008771929824561403
2004,93,93_bulgaria_bulgarian_european_europe,1,114,0.008771929824561403
2004,94,94_australia_australian_pacific_nuclear,1,114,0.008771929824561403
2004,95,95_slovakia_czech_czech republic_slovak,1,114,0.008771929824561403
2005,0,0_sustainable_climate_change_climate change,10,102,0.09803921568627451
2005,2,2_africa_african_south_south africa,3,102,0.029411764705882353
2005,4,4_caribbean_bahamas_tobago_trinidad tobago,6,102,0.058823529411764705
2005,5,5_islands_pacific_solomon_solomon islands,7,102,0.06862745098039216
2005,6,6_terrorism_11 september_2001_terrorist,1,102,0.00980392156862745
2005,7,7_war_great_soviet_israel,1,102,0.00980392156862745
2005,9,9_israel_palestinian_israeli_arab,2,102,0.0196078431372549
2005,10,10_ukraine_russia_moldova_ukrainian,2,102,0.0196078431372549
2005,12,12_viet_viet nam_nam_struggle,1,102,0.00980392156862745
2005,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,3,102,0.029411764705882353
2005,14,14_south_brunei_darussalam_africa,1,102,0.00980392156862745
2005,16,16_reform_malaysia_human_rights,8,102,0.0784313725490196
2005,17,17_malawi_zambia_africa_african,2,102,0.0196078431372549
2005,18,18_guatemala_american_central_guatemalan,1,102,0.00980392156862745
2005,23,23_libya_libyan_tunisia_arab,1,102,0.00980392156862745
2005,28,28_thailand_cambodia_viet_thai,1,102,0.00980392156862745
2005,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,2,102,0.0196078431372549
2005,30,30_finland_denmark_iceland_rights,4,102,0.0392156862745098
2005,34,34_yemen_arab_yemeni_yemen arab,1,102,0.00980392156862745
2005,36,36_haiti_haitian_republic haiti_republic,1,102,0.00980392156862745
2005,37,37_romania_romanian_disarmament_relations,1,102,0.00980392156862745
2005,39,39_barbados_caribbean_antigua_barbuda,2,102,0.0196078431372549
2005,41,41_albania_albanian_republic albania_imperialist,1,102,0.00980392156862745
2005,43,43_canada_canadian_canadians_human,1,102,0.00980392156862745
2005,47,47_brazil_brazilian_latin_america,1,102,0.00980392156862745
2005,48,48_colombia_drug_colombian_drugs,1,102,0.00980392156862745
2005,50,50_sudan_south sudan_south_sudanese,1,102,0.00980392156862745
2005,52,52_korea_republic korea_korean_korean peninsula,1,102,0.00980392156862745
2005,53,53_panama_canal_panamanian_panama canal,1,102,0.00980392156862745
2005,55,55_france_french_europe_war,1,102,0.00980392156862745
2005,56,56_ecuador_human_latin_american,1,102,0.00980392156862745
2005,57,57_gabon_africa_gabonese_african,5,102,0.049019607843137254
2005,58,58_italy_italian_europe_european,1,102,0.00980392156862745
2005,60,60_poland_polish_europe_war,1,102,0.00980392156862745
2005,61,61_dominican_dominican republic_republic_american,1,102,0.00980392156862745
2005,62,62_zealand_pacific_nuclear_south pacific,1,102,0.00980392156862745
2005,65,65_uruguay_human_law_rights,1,102,0.00980392156862745
2005,66,66_burundi_republic burundi_national_republic,1,102,0.00980392156862745
2005,67,67_myanmar_burma_nuclear_national,1,102,0.00980392156862745
2005,68,68_sri_lanka_sri lanka_bantu,1,102,0.00980392156862745
2005,69,69_hungary_hungarian_hungarian republic_republic,1,102,0.00980392156862745
2005,70,70_peru_peruvian_latin_democracy,1,102,0.00980392156862745
2005,72,72_paraguay_republic paraguay_paraguayan_republic,1,102,0.00980392156862745
2005,73,73_argentina_argentine_argentine republic_malvinas,1,102,0.00980392156862745
2005,76,76_iraq_iraqi_iranian_iran,1,102,0.00980392156862745
2005,77,77_vanuatu_palau_pacific_climate,2,102,0.0196078431372549
2005,78,78_malta_mediterranean_european_libya,1,102,0.00980392156862745
2005,80,80_papua guinea_papua_guinea_pacific,1,102,0.00980392156862745
2005,82,82_suriname_republic suriname_caribbean_developing,1,102,0.00980392156862745
2005,83,83_azerbaijan_armenia_karabakh_azerbaijani,1,102,0.00980392156862745
2005,84,84_japan_nuclear_japanese_assistance,1,102,0.00980392156862745
2005,91,91_nicaragua_nicaraguan_central_america,1,102,0.00980392156862745
2005,92,92_san marino_marino_san_children,1,102,0.00980392156862745
2005,93,93_bulgaria_bulgarian_european_europe,1,102,0.00980392156862745
2005,94,94_australia_australian_pacific_nuclear,1,102,0.00980392156862745
2005,95,95_slovakia_czech_czech republic_slovak,2,102,0.0196078431372549
2005,96,96_tanzania_africa_south_south africa,1,102,0.00980392156862745
2006,0,0_sustainable_climate_change_climate change,7,108,0.06481481481481481
2006,2,2_africa_african_south_south africa,3,108,0.027777777777777776
2006,4,4_caribbean_bahamas_tobago_trinidad tobago,4,108,0.037037037037037035
2006,5,5_islands_pacific_solomon_solomon islands,7,108,0.06481481481481481
2006,6,6_terrorism_11 september_2001_terrorist,3,108,0.027777777777777776
2006,7,7_war_great_soviet_israel,1,108,0.009259259259259259
2006,9,9_israel_palestinian_israeli_arab,9,108,0.08333333333333333
2006,10,10_ukraine_russia_moldova_ukrainian,2,108,0.018518518518518517
2006,12,12_viet_viet nam_nam_struggle,1,108,0.009259259259259259
2006,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,5,108,0.046296296296296294
2006,14,14_south_brunei_darussalam_africa,1,108,0.009259259259259259
2006,16,16_reform_malaysia_human_rights,7,108,0.06481481481481481
2006,17,17_malawi_zambia_africa_african,1,108,0.009259259259259259
2006,18,18_guatemala_american_central_guatemalan,1,108,0.009259259259259259
2006,24,24_mediation_challenges_peaceful_al nasser,1,108,0.009259259259259259
2006,28,28_thailand_cambodia_viet_thai,2,108,0.018518518518518517
2006,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,3,108,0.027777777777777776
2006,33,33_lebanon_lebanese_israel_arab,6,108,0.05555555555555555
2006,34,34_yemen_arab_yemeni_yemen arab,1,108,0.009259259259259259
2006,36,36_haiti_haitian_republic haiti_republic,1,108,0.009259259259259259
2006,37,37_romania_romanian_disarmament_relations,1,108,0.009259259259259259
2006,39,39_barbados_caribbean_antigua_barbuda,2,108,0.018518518518518517
2006,41,41_albania_albanian_republic albania_imperialist,1,108,0.009259259259259259
2006,42,42_nepal_bhutan_majesty_developed,2,108,0.018518518518518517
2006,43,43_canada_canadian_canadians_human,1,108,0.009259259259259259
2006,47,47_brazil_brazilian_latin_america,1,108,0.009259259259259259
2006,48,48_colombia_drug_colombian_drugs,1,108,0.009259259259259259
2006,49,49_pakistan_india_kashmir_nuclear,1,108,0.009259259259259259
2006,50,50_sudan_south sudan_south_sudanese,1,108,0.009259259259259259
2006,51,51_mexico_mexican_nuclear_latin,1,108,0.009259259259259259
2006,52,52_korea_republic korea_korean_korean peninsula,2,108,0.018518518518518517
2006,53,53_panama_canal_panamanian_panama canal,1,108,0.009259259259259259
2006,59,59_chile_chilean_latin_american,1,108,0.009259259259259259
2006,60,60_poland_polish_europe_war,1,108,0.009259259259259259
2006,62,62_zealand_pacific_nuclear_south pacific,1,108,0.009259259259259259
2006,65,65_uruguay_human_law_rights,1,108,0.009259259259259259
2006,66,66_burundi_republic burundi_national_republic,1,108,0.009259259259259259
2006,68,68_sri_lanka_sri lanka_bantu,1,108,0.009259259259259259
2006,69,69_hungary_hungarian_hungarian republic_republic,1,108,0.009259259259259259
2006,70,70_peru_peruvian_latin_democracy,1,108,0.009259259259259259
2006,72,72_paraguay_republic paraguay_paraguayan_republic,1,108,0.009259259259259259
2006,73,73_argentina_argentine_argentine republic_malvinas,1,108,0.009259259259259259
2006,74,74_costa_costa rica_rica_human,1,108,0.009259259259259259
2006,75,75_bolivia_bolivian_latin_america,1,108,0.009259259259259259
2006,76,76_iraq_iraqi_iranian_iran,1,108,0.009259259259259259
2006,77,77_vanuatu_palau_pacific_climate,1,108,0.009259259259259259
2006,80,80_papua guinea_papua_guinea_pacific,1,108,0.009259259259259259
2006,82,82_suriname_republic suriname_caribbean_developing,1,108,0.009259259259259259
2006,83,83_azerbaijan_armenia_karabakh_azerbaijani,1,108,0.009259259259259259
2006,84,84_japan_nuclear_japanese_assistance,1,108,0.009259259259259259
2006,85,85_philippines_philippine_filipino_asia,1,108,0.009259259259259259
2006,87,87_belize_caribbean_guatemala_belizean,1,108,0.009259259259259259
2006,90,90_cuba_cuban_latin_revolutionary,1,108,0.009259259259259259
2006,91,91_nicaragua_nicaraguan_central_america,1,108,0.009259259259259259
2006,92,92_san marino_marino_san_children,1,108,0.009259259259259259
2006,93,93_bulgaria_bulgarian_european_europe,1,108,0.009259259259259259
2006,95,95_slovakia_czech_czech republic_slovak,2,108,0.018518518518518517
2006,96,96_tanzania_africa_south_south africa,1,108,0.009259259259259259
2007,0,0_sustainable_climate_change_climate change,35,119,0.29411764705882354
2007,2,2_africa_african_south_south africa,3,119,0.025210084033613446
2007,3,3_soviet_soviet union_union_war,1,119,0.008403361344537815
2007,4,4_caribbean_bahamas_tobago_trinidad tobago,6,119,0.05042016806722689
2007,5,5_islands_pacific_solomon_solomon islands,8,119,0.06722689075630252
2007,6,6_terrorism_11 september_2001_terrorist,1,119,0.008403361344537815
2007,9,9_israel_palestinian_israeli_arab,5,119,0.04201680672268908
2007,10,10_ukraine_russia_moldova_ukrainian,3,119,0.025210084033613446
2007,12,12_viet_viet nam_nam_struggle,1,119,0.008403361344537815
2007,13,13_afghanistan_tajikistan_kyrgyzstan_afghan,3,119,0.025210084033613446
2007,15,15_bangladesh_south_africa_operation,1,119,0.008403361344537815
2007,17,17_malawi_zambia_africa_african,1,119,0.008403361344537815
2007,18,18_guatemala_american_central_guatemalan,1,119,0.008403361344537815
2007,24,24_mediation_challenges_peaceful_al nasser,1,119,0.008403361344537815
2007,27,27_seychelles_africa_conference_operation,1,119,0.008403361344537815
2007,28,28_thailand_cambodia_viet_thai,1,119,0.008403361344537815
2007,29,29_bosnia_bosnia herzegovina_herzegovina_serbia,3,119,0.025210084033613446
2007,30,30_finland_denmark_iceland_rights,1,119,0.008403361344537815
2007,32,32_honduras_salvador_el salvador_central,2,119,0.01680672268907563
2007,34,34_yemen_arab_yemeni_yemen arab,1,119,0.008403361344537815
2007,35,35_liberia_liberian_africa_african,1,119,0.008403361344537815
2007,36,36_haiti_haitian_republic haiti_republic,1,119,0.008403361344537815
2007,37,37_romania_romanian_disarmament_relations,1,119,0.008403361344537815
2007,39,39_barbados_caribbean_antigua_barbuda,2,119,0.01680672268907563
2007,41,41_albania_albanian_republic albania_imperialist,1,119,0.008403361344537815
2007,43,43_canada_canadian_canadians_human,1,119,0.008403361344537815
2007,48,48_colombia_drug_colombian_drugs,1,119,0.008403361344537815
2007,51,51_mexico_mexican_nuclear_latin,1,119,0.008403361344537815
2007,52,52_korea_republic korea_korean_korean peninsula,2,119,0.01680672268907563
2007,53,53_panama_canal_panamanian_panama canal,1,119,0.008403361344537815
2007,55,55_france_french_europe_war,1,119,0.008403361344537815
2007,58,58_italy_italian_europe_european,1,119,0.008403361344537815
2007,59,59_chile_chilean_latin_american,1,119,0.008403361344537815
2007,61,61_dominican_dominican republic_republic_american,1,119,0.008403361344537815
2007,63,63_venezuela_venezuelan_latin_america,1,119,0.008403361344537815
2007,65,65_uruguay_human_law_rights,1,119,0.008403361344537815
2007,66,66_burundi_republic burundi_national_republic,1,119,0.008403361344537815
2007,67,67_myanmar_burma_nuclear_national,3,119,0.025210084033613446
2007,68,68_sri_lanka_sri lanka_bantu,1,119,0.008403361344537815
2007,69,69_hungary_hungarian_hungarian republic_republic,1,119,0.008403361344537815
2007,70,70_peru_peruvian_latin_democracy,1,119,0.008403361344537815
2007,72,72_paraguay_republic paraguay_paraguayan_republic,1,119,0.008403361344537815
2007,73,73_argentina_argentine_argentine republic_malvinas,1,119,0.008403361344537815
2007,75,75_bolivia_bolivian_latin_america,1,119,0.008403361344537815
2007,76,76_iraq_iraqi_iranian_iran,1,119,0.008403361344537815
2007,77,77_vanuatu_palau_pacific_climate,2,119,0.01680672268907563
2007,78,78_malta_mediterranean_european_libya,1,119,0.008403361344537815
2007,80,80_papua guinea_papua_guinea_pacific,1,119,0.008403361344537815
2007,82,82_suriname_republic suriname_caribbean_developing,1,119,0.008403361344537815
2007,83,83_azerbaijan_armenia_karabakh_azerbaijani,1,119,0.008403361344537815
2007,85,85_philippines_philippine_filipino_asia,1,119,0.008403361344537815
2007,92,92_san marino_marino_san_children,1,119,0.008403361344537815
2007,94,94_australia_australian_pacific_nuclear,1,119,0.008403361344537815
2007,95,95_slovakia_czech_czech republic_slovak,2,119,0.01680672268907563
2008,0,0_sustainable_climate_change_climate change,26,104,0.25
2008,2,2_africa_african_south_south africa,2,104,0.019230769230769232
2008,4,4_caribbean_bahamas_tobago_trinidad tobago,6,104,0.057692307692307696
